id,text_x,text_top,text_w,text_h,ocr,score
1000173,0.107,0.1453,0.7871,0.1357,NIGHTMAN,0.4899
1000361,0.057,0.8011,0.885,0.0772,The Love Remains,0.3162
1001226,0.0091,0.8045,0.9909,0.1955,A SCOTT LYUS FILM SILENTLY WITHIN YOUR SHADOW BYRON FERNANDES SOPHIE TERGEIST AN,1.1765
1001414,0.2197,0.7219,0.5715,0.1404,FEAR STREET PROMQUEEN,0.4302
1001547,0.125,0.1049,0.7755,0.2336,Bad Ben Undead,1.0816
1001669,0.0,0.59,0.5895,0.1805,BLOODY MARY,0.3192
1001688,0.0171,0.3298,0.9661,0.3431,DOOMED CONSUME TO,0.6181
1001696,0.0,0.523,0.9866,0.287,WITCHING! HOUR,0.6635
1001767,0.0347,0.7081,0.9345,0.2691,THE MASQUE OF THE RED DEATH PRO VISION MEDIA PRESENTS THE MASQUE THE RED DEATH J,1.3729
1002135,0.0676,0.5253,0.8634,0.2652,Faded Memories,0.7481
1002151,0.1366,0.6532,0.7163,0.2403,WHERE THE WITCH FILM MARIEL LIVES BY SHARP A US TEME aus MARY PRIVENTS QUIKK PIU,0.9194
1002176,0.0,0.6534,1.0,0.2551,AN INDIE FILM BY JUAN CAPARAS THE MENTOR,1.5925
1002258,0.2368,0.7728,0.5175,0.1808,THE GHOST WRITER,0.5273
1002325,0.099,0.3609,0.7843,0.2466,THE CRYSTAL LAKE MASSACRES REVISITED,0.3526
1002349,0.0,0.0,1.0,0.2314,AFTER,1.4454
1002576,0.0408,0.6189,0.8913,0.306,HELL GOG WRITTEN AND DIRECTED BY ELLA GALE,1.5236
1002639,0.0161,0.0551,0.9472,0.1668,A FILM BY BRIAN OTTING PROM CAR '91,0.9028
1002644,0.1103,0.6976,0.7784,0.2744,Spider DESMON HECK FILM A,1.1609
1002756,0.0482,0.6201,0.8977,0.2897,Alindog ni Barbara,1.5283
1003114,0.2435,0.1363,0.5188,0.2234,HAPPY EVER AFTER,0.672
1003124,0.0688,0.0231,0.8643,0.1736,CINDY_HOT_MAINSENDIRI_DIKOSAN.3gp File Name: CINDY_MAINSENDIRI_DIKOSAN.3gp BEGAD,0.715
1003233,0.1118,0.1413,0.83,0.2269,STERLING ENTERTAINMENT HOME VIDEO HORROR THINGS 666,1.1241
1003819,0.0852,0.759,0.8296,0.2059,Even the Devil Believes in Inflation A film by Georgina Wilson and Lara DiBlasio,1.0099
1003838,0.0103,0.0121,0.9882,0.2114,NIGHT OF THE BASTARD,1.1867
1003849,0.0571,0.7358,0.8779,0.1976,CEREBRUM DEATH IS NOT THE END,1.0069
1003960,0.0161,0.0188,0.9394,0.3112,RAVEN BANNER lavlin films DHANANJAY GALANI DHANANJAY GALANI DHANANJAY GALANI PRO,1.7236
1003981,0.2993,0.1488,0.4062,0.2239,ONE DAY,0.4934
1003990,0.1128,0.5041,0.7578,0.2791,CHILDREN OF THE PINES,0.6995
1004269,0.0247,0.7333,0.9624,0.0815,THE JESSICA CABIN,0.3732
1004466,0.02,0.0316,0.9629,0.1966,HEADLESS HORSEMAN,1.1138
1004691,0.0,0.7202,1.0,0.2762,CRAFT FAIR MASSACRE,1.6092
1005004,0.0894,0.0251,0.8212,0.0474,The deadliest aerobics video ever made.,0.0397
1005318,0.0407,0.0141,0.9252,0.1322,THE WHO INCIDENT,0.6721
1005378,0.2476,0.2463,0.5117,0.2062,ESCAPE A Ghost Story,0.3273
1005395,0.107,0.0264,0.7578,0.2987,STRAY MOTE PRODUCTIONS REFUGIO JACK LOPEZ CARON HALLOWEEN SPECIAL,1.3247
1005625,0.1919,0.3578,0.6162,0.0497,CARETAKER,0.0563
1005860,-1.0,-1.0,-1.0,-1.0,,0.0
1005989,0.0,0.0017,1.0,0.315,AND,1.8557
1006453,0.0247,0.0224,0.9565,0.2571,W.A.V.E.'S 200TH FEATURE! Witchfinder,1.4359
1006462,0.1011,0.6837,0.7968,0.2947,FLOOD THE,1.1882
1006513,0.1685,0.0923,0.7519,0.1,Allegro Vivace,0.3807
1006543,0.3592,0.6511,0.5839,0.2771,TOTINO 2018,0.8665
1006595,0.1499,0.1794,0.6728,0.1562,ARI I A A FILM BY BRUCE TETSUYA.,0.491
1006613,-1.0,-1.0,-1.0,-1.0,,0.0
1006769,0.1952,0.7381,0.6334,0.2619,JUDY,0.8812
1006860,-1.0,-1.0,-1.0,-1.0,,0.0
1006947,0.0622,0.8163,0.8822,0.1445,Suitable Flesh,0.7131
1006998,-1.0,-1.0,-1.0,-1.0,,0.0
1007334,0.3675,0.6766,0.6325,0.0563,DAUGHTER OF DEVIL FISH,0.0735
1007869,0.0386,0.0463,0.9462,0.2824,WE GOT A DOG,1.5547
1007931,-1.0,-1.0,-1.0,-1.0,,0.0
1008026,0.0726,0.7401,0.8522,0.2373,CREEP BOX STARRING JOEL NAGLE SEAN MAHON DAN CORDLE DAMANI VARNADO AND ELISABETH,1.2066
1008042,0.2113,0.8269,0.556,0.071,TALK TO ME,0.1705
1008169,0.022,0.0212,0.9511,0.2434,BRENDAN FLETCHER GENOVEVA ROSSI DAVID NAUGHTON ATTACK OF THE KILLER CHICKENS THE,1.2779
1008246,0.2952,0.1154,0.3726,0.1089,THATHO,0.0788
1008368,0.0,0.0,0.948,0.1508,ALEBAA PROICESSION,0.7393
1008374,0.0503,0.7859,0.8925,0.1086,BABY RUBY,0.5078
1008413,0.0,0.7069,1.0,0.2931,GOOD ONLY THE SURVIVE OFFICIAL SELECTION 23 SXSWK SURVIVE,1.7725
1008452,0.0786,0.4172,0.8329,0.2359,HAUNTED BY HER NAME,0.3713
1008821,0.2054,0.0349,0.5892,0.2668,THE HOUSE SITTERS,0.9291
1008876,0.0,0.6905,0.8393,0.1737,THE SURGEON,0.8512
1008936,0.0,0.162,0.8052,0.3352,CRYSTAL LAKE,0.8772
1009047,0.1192,0.0405,0.7567,0.2814,TECHSAVVY OFFICIAL SILECTION ESTRAL - POPCORN SCREAMFEST HORROR HK 2021 FRIGHTS ,1.0699
1009078,-1.0,-1.0,-1.0,-1.0,,0.0
1009663,0.0,0.0,1.0,0.1613,SNOW ANGEL,0.9733
1009705,0.3148,0.0877,0.4703,0.2218,labita,0.2255
1009719,0.0021,0.7915,0.9971,0.2004,MORBID,1.1383
1010018,0.3289,0.6234,0.6711,0.2934,Young,0.9106
1010600,0.022,0.027,0.9511,0.1529,THE STRANGERS CHAPTER 1,0.8195
1010673,0.0247,0.1717,0.9483,0.2285,HERE IT IS Francis Ford's Greatest Serial THE SILENT MYSTERY FEATURING,0.7097
1010754,0.1003,0.0,0.8861,0.2216,THE Johann Terrequit's DEMON CLUB,0.9378
1010755,0.0766,0.7663,0.8478,0.1808,THE STRANGERS CHAPTER 3,0.8905
1010756,0.2465,0.8535,0.5059,0.0917,THE STRANGERS CHAPTER 2,0.22
1011025,0.0557,0.6117,0.9028,0.2852,has never Germent Releation OUT been 2KB Wackier! OF THE BABY DOLL,1.18
1011213,0.0639,0.1224,0.9355,0.1795,bachi Human MARIO CERRITO'S FEAST IN THE FOREST,0.8874
1011219,0.0,0.584,0.333,0.239,OUT,0.245
1011566,0.0482,0.6967,0.9025,0.2238,REC L OW LIFE,1.1417
1011609,0.0262,0.4399,0.9738,0.1546,Amityville Witch Activity,0.2707
1011621,0.0737,0.6849,0.8506,0.2898,DIASPORA FAE PICTURES PRESENTS THE CANADA COUNCIL OF THE ARTS AND THE HIRE HIGHE,1.4462
1011999,-1.0,-1.0,-1.0,-1.0,,0.0
1012009,0.2186,0.5287,0.5701,0.1628,13 MINUTES,0.2504
1012298,0.0,0.0888,1.0,0.2791,"PROUDLY PRESENTS THE DRAMATIC TELEVISION DEBUT OF INGRID BERGMAN IN ""THE TURN OF",1.6722
1012582,0.0,0.0,1.0,0.2398,BURY ME WHEN I'M DEAD,1.5336
1012643,0.1861,0.0095,0.6201,0.0813,BOYS WILL BE BOYS KILLERS WILL BE KILLERS,0.0689
1012706,0.0405,0.4663,0.9287,0.0663,BRIGHTWOOD,0.0834
1012756,0.3112,0.0414,0.3912,0.1727,FUTURE Fossils,0.2863
1012855,0.0089,0.0,0.9911,0.2713,EXTENDED DVD VERSION THE KIDNAPPED CHLOROFORINED CO-EDSI,1.429
1012971,0.4121,0.5008,0.5568,0.2261,YOU'RE NOT - HOME,0.3472
1013325,0.0538,0.0,0.8992,0.0705,The Picture of Dorian Gray,0.3141
1013328,0.0448,0.0,0.9157,0.2066,Brandon Troy Martin Engel Bowen Preston And Introducing DAV Vandiver Owens,0.4727
1013482,0.0181,0.6924,0.9609,0.2467,BORDERLINE,1.2792
1013589,0.0394,0.057,0.9202,0.2221,THE LEGACY OF THE TEXAS CHAIN SAW MASSACRE,1.2274
1013667,0.1323,0.8263,0.7285,0.1681,WHITE WEDDING FEATURING AN ORIGINAL MUSICAL NUMBER BY ELIOT KENNEDY,0.6491
1013932,0.1038,0.3707,0.8962,0.2539,RAIRIE A FILM BY HOPE WAGER,0.3617
1013966,0.043,0.2763,0.9223,0.1292,Closing Time,0.3487
1014310,0.1431,0.0654,0.7041,0.078,HEAD MELT,0.2525
1014373,0.0,0.0765,0.9949,0.0947,TRAP DOOR IN THE SUN,0.478
1014410,0.439,0.0,0.5449,0.2499,HANDS OFF,0.7229
1014501,0.0,0.0108,1.0,0.2213,GROTESQUE,1.0611
1014503,0.103,0.6854,0.8779,0.2772,Trailblazers Media Magic ONE SHOT FEAR WITHOU CUT A Film By,1.3294
1014661,0.1351,0.0914,0.7006,0.2121,HOUSE OF,0.8307
1015081,0.1382,0.7123,0.7207,0.1483,SPOONFUL OF,0.569
1015180,0.2714,0.6314,0.4876,0.1951,the Wilds,0.5097
1015254,0.1833,0.7136,0.6608,0.267,of the DEVIL,1.0076
1015261,0.1919,0.7797,0.6162,0.1151,SAVE ME FROM EVERYTHING,0.3697
1015303,0.0623,0.0514,0.8864,0.2216,ELEVATOR GAME,1.1693
1015360,0.23,0.0023,0.77,0.2408,Presents BLIND THE DATE,0.9242
1015539,0.0588,0.5098,0.896,0.1375,SANTASTEIN,0.2128
1015642,0.0326,0.0069,0.9378,0.1991,LEX SHRAPNEL MAXINE PEAKE STRANGE WEATHER A FILM BY ТОМ SHRAPNEL,1.0931
1015812,0.0991,0.7179,0.7939,0.2243,"THE POINT PLEASANT TAPES A 1289 FILMS Production ""THE POINT PLEASANT TAPES"" Exec",1.056
1015868,0.0,0.0,1.0,0.1981,SANTS,0.3543
1015912,0.0874,0.1144,0.8193,0.267,SLUMBER PARTY SLAUGHTER,1.2723
1015957,0.3462,0.5789,0.5097,0.0943,HOMESTEAD,0.1243
1016361,0.0334,0.001,0.9278,0.2486,ERIK RODENHISER SARAH J. MANN FINAL GIRL,1.3912
1016383,0.3013,0.3938,0.354,0.2134,MY NAME IS MAX AN ELLIOTT MAIR FILM,0.1266
1016453,0.0181,0.7282,0.957,0.246,"THE MYRTLES PLANTATION: MURDER, MYSTERY, AND MAGIC SECOND SIGHT PARANORMAL TV PR",1.267
1016686,0.0283,0.0254,0.3626,0.1554,SUBJECT 101,0.2972
1016848,0.23,0.6329,0.5625,0.2342,THE FRONT ROOM,0.773
1017014,0.1382,0.2894,0.7324,0.2516,THE LITTLE DEMON,0.3519
1017063,0.4986,0.3017,0.4707,0.1392,SOUND of SILENCE,0.1895
1017072,0.1727,0.0479,0.6705,0.2883,CHRIZ QUINN DULCOS BENNETT Me will be misse LOVE AT FIRST BITE,1.0987
1017075,0.0,0.0948,0.4851,0.1744,Dead Dog World,0.4431
1017635,0.0,0.0,0.9809,0.3567,Halasha NUMBER SIGN PRODUCTIONS Nighty S PRESENTS No. 4 SOV HORROR,1.7611
1017733,0.0,0.0,0.8569,0.326,Mickey DOGITACE.,1.2193
1017752,0.0,0.0152,1.0,0.0621,THE SHACKLED DEMON PROJECT,0.243
1017920,0.1146,0.4067,0.847,0.1436,BLENDER,0.1759
1018105,0.0062,0.6482,0.9248,0.3518,flowers CARLOS ESTRADA DEPECTED AND WETTEN KILES BY TANUA FOSTER-GREENWOOD CATTE,1.6191
1018106,0.0,0.0045,1.0,0.3523,SOV HORROR Toptess NUMBER SIGN Toris No. 3 PRODUCTIONS PRESENTS,1.8356
1018149,-1.0,-1.0,-1.0,-1.0,,0.0
1018219,-1.0,-1.0,-1.0,-1.0,,0.0
1018357,0.0293,0.0174,0.8484,0.2009,CRUSHED!,0.976
1018416,0.0,0.0,1.0,0.1676,SLAUGHTER BEACH,1.0268
1018429,0.0,0.1534,0.9829,0.2525,FROM THE DERANGED MINDS OF THE BUTCHER SHOP FX STUDIO AND RABIDOG FILMS SOMMAN C,0.8835
1018549,0.0324,0.842,0.9261,0.0999,LELAND STOELWINDER JOHNNY TERRIS THE EDGE OF HELL,0.4712
1018653,0.2798,0.7265,0.4521,0.2422,ALONE IN THE AFTER FALL I 2024,0.5992
1018852,0.2798,0.126,0.4423,0.1549,QUEEN BONES,0.351
1019018,0.1861,0.0193,0.6653,0.2754,Heck,1.0334
1019179,0.159,0.0012,0.7275,0.2249,"SCORPION PICTURES PRESENTS PARKSIDE HIDDEN, UNTIL NOW",0.4997
1019444,0.0595,0.0675,0.7176,0.3302,ZOMBIE TOWN,1.4313
1019581,0.1803,0.0,0.8197,0.2383,YOUGHE AWKY,0.6464
1019858,0.0864,0.5887,0.8427,0.2609,May 2021 2021 MARK A. YAJCAJI BOBBY MCGRUTHER KERI COSTA THE BUNNY MAN INSPIRED ,0.7256
1019961,0.2043,0.7499,0.608,0.1691,"MOTHER, MAY I?",0.5753
1019967,0.1323,0.7897,0.7413,0.0776,SUMMONERS,0.264
1019996,-1.0,-1.0,-1.0,-1.0,,0.0
1020011,0.0,0.0041,0.156,0.2636,HIGH,0.2087
1020182,0.1097,0.6889,0.7765,0.2994,Dave Sheridan Greg Sestero Vernon Wells The Christmas Tapes,1.3602
1020410,0.0173,0.0173,0.9827,0.269,EASTER BUNNY MASSACRE THE BLOODY TRAIL,1.614
1020414,0.08,0.7231,0.8469,0.2267,PETERPAN'S NEVERLAND NIGHTMARE,1.1321
1020625,0.0523,0.7914,0.9023,0.0976,THERE ARE NO GHOSTS IN THE LOT,0.3133
1020857,0.0,0.2912,1.0,0.3007,HOUSE OF HORNORS MOVIE THE,0.5329
1020910,0.0982,0.7234,0.7959,0.1008,INFLUENCER,0.4065
1021092,0.0658,0.3234,0.8671,0.3584,WORLD THE I,0.4395
1021093,0.1284,0.8102,0.7382,0.1705,WINNER YOUR London INDEPENDENT Independent Art Film Awards SHORTS Film Awards AW,0.5133
1021335,0.1265,0.8471,0.6953,0.1423,OBSTACLE CORPSE,0.5404
1021967,0.0108,0.7305,0.9765,0.2197,A FILM BY ANGAD AULAKH RESURREKTOR TAYLOR COOPER GUY KENT LESTONJA DIAZ AND ELLA,1.2785
1022002,0.0648,0.0807,0.8039,0.1332,SITE 13,0.5862
1022244,0.0,0.3964,1.0,0.3148,STRANDED,0.5724
1022680,-1.0,-1.0,-1.0,-1.0,,0.0
1022700,0.208,0.6837,0.5864,0.1528,Tebel Veryn,0.3957
1022779,0.0,0.6626,1.0,0.2895,NARCO SHARK THE GREATEST ACTION MOVIE NEVER MADE!,1.852
1022827,0.0708,0.7926,0.8245,0.1188,DEMENTIA experiment in terror an,0.492
1022892,0.092,0.4488,0.8328,0.1221,DRIVE BACK,0.1742
1022988,0.0611,0.4624,0.874,0.1867,SHE CAME BACK,0.3022
1023082,0.2014,0.3656,0.5684,0.2499,The Lady 's Maid's Bell,0.2523
1023125,0.2359,0.6036,0.5283,0.2327,PRESIDENTIAL PRODUCTIONS PRESENTS THE ASSIGNMENT WRITTEN & DIRECTED BY JAMES CUN,0.3901
1023257,0.0503,0.639,0.9013,0.0813,AFTERTASTE,0.1882
1023315,0.0503,0.3961,0.917,0.2756,SLEEPY HOLLOW,0.4641
1023802,0.1294,0.7584,0.7607,0.1786,EYES OUT A FILM BY THE VETRONE BROTHERS,0.7629
1023853,0.0238,0.0113,0.9466,0.218,THEYSUCK,0.56
1023922,0.1695,0.7702,0.6552,0.121,MAXXXINE,0.4188
1024142,0.1148,0.2879,0.8056,0.1249,KICKSTART MY HEART,0.2752
1024223,0.0884,0.7036,0.8183,0.2137,MERAKI SPRING 2021,1.035
1024555,0.0581,0.0047,0.8868,0.0492,SOMETIMES DREAMS BECOME NIGHTMARES,0.1268
1024597,0.0669,0.0134,0.8613,0.2083,THE AMITYVILLE CURSE,1.0649
1024598,0.5082,0.683,0.4875,0.1763,MARRY F KILL,0.4799
1024702,0.0,0.0239,1.0,0.2456,RISSPREADER,0.8066
1024721,0.0269,0.234,0.9423,0.2186,MONOLITH,0.6607
1024773,0.1655,0.5694,0.665,0.2336,LIVES INSIDE,0.4797
1025165,0.0,0.0018,1.0,0.2402,OVERTIME,1.4856
1025832,0.0326,0.5623,0.9455,0.1361,WICKEDGAME,0.3866
1026222,0.2398,0.7263,0.5175,0.1803,SAINT CLARE,0.52
1026256,0.1004,0.7426,0.8026,0.1967,THE LOST PUEBLO,0.9262
1026280,0.0022,0.2184,0.9978,0.2064,Businessman the C by Shane Steven Gamble Liviya Meyers Jeremy Koch Bagwell film ,0.5834
1026421,0.0,0.0,1.0,0.3005,Landtot The Most Haunted Country On Earth! Celtic GHOSTS,1.5721
1026532,0.1627,0.4398,0.6792,0.1789,THE HERMIT,0.2194
1026542,0.0112,0.5871,0.9736,0.1028,BABY BLUE,0.2801
1026574,0.0,0.2892,0.9516,0.2613,CINE,0.433
1026606,0.0298,0.3769,0.9394,0.0943,SWITCHBLADE CINEMA PRESENTS DO NOT RESUSCITATE,0.1297
1026718,-1.0,-1.0,-1.0,-1.0,,0.0
1026810,0.0,0.4486,1.0,0.1035,Message from Byond,0.1683
1026819,-1.0,-1.0,-1.0,-1.0,,0.0
1026891,0.2089,0.5535,0.6074,0.3082,DemoN DOUS,0.3797
1026938,0.1167,0.712,0.7695,0.2095,THE MACABRE,0.95
1027094,-1.0,-1.0,-1.0,-1.0,,0.0
1027377,0.0391,0.4546,0.9077,0.0975,The Good Word,0.1427
1027385,0.0235,0.0648,0.6679,0.2017,DANGEROUS GAME THE LEGACY MURDERS,0.7588
1027451,0.0267,0.8913,0.6417,0.1087,THE BLUEPRINT Post 22,0.3125
1027465,0.2783,0.6253,0.4356,0.2241,A SONG FROM THE DARK,0.5564
1027482,0.0,0.0,1.0,0.3171,LAGER THE WITH,1.285
1027496,0.0689,0.6951,0.8632,0.2164,THE HAUNTING OF THE MURDER HOUSE,1.1138
1027629,-1.0,-1.0,-1.0,-1.0,,0.0
1027680,0.2056,0.745,0.5761,0.152,CANDLE SMOKE,0.4831
1027853,-1.0,-1.0,-1.0,-1.0,,0.0
1027865,0.0532,0.6534,0.8916,0.2636,In The Flesh EDY MODICA MO STARK AND ROB MALONE IN THE FLESH* PRODUCTION SPECIAL,1.3409
1027876,0.0982,0.7446,0.8037,0.169,NO SLEEP FRAGMENTS OF HORROR,0.7795
1027919,0.0188,0.5009,0.9538,0.2181,THREE BLIND MICE,0.6799
1028215,0.042,0.0465,0.9046,0.3329,IS This Christmas... A CREATURE,1.6852
1028296,0.1156,0.7041,0.7785,0.1923,FAITHFUL WITNESS IN THE MIDDLE RABBIT'S FOOT LLC PRESENTS A PRODUCTION WITH,0.7911
1028359,0.2945,0.0544,0.4101,0.1894,GIVE ME,0.4128
1028424,0.2074,0.6537,0.6076,0.2507,CROCODILE SWARM,0.9031
1028583,0.3673,0.0046,0.3915,0.1497,ISLEEN PINES,0.3104
1028623,-1.0,-1.0,-1.0,-1.0,,0.0
1028648,-1.0,-1.0,-1.0,-1.0,,0.0
1028653,-1.0,-1.0,-1.0,-1.0,,0.0
1028674,0.1661,0.8922,0.6304,0.0744,The Exorcism,0.209
1028677,-1.0,-1.0,-1.0,-1.0,,0.0
1028703,0.0171,0.4872,0.9629,0.1246,OCTOGAMES 8 GAMES. 8 PLAYERS. 1 WINNER,0.1965
1028908,0.2849,0.6653,0.3871,0.1505,DUAL,0.3068
1028999,-1.0,-1.0,-1.0,-1.0,,0.0
1029027,0.0796,0.631,0.8388,0.333,Motion Door at your A RIVETING PRODUCTION MOTION AT YOUR DOOR CHANTAL CASUTT-REX,1.617
1029033,0.0122,0.0947,0.3515,0.2407,WATCH THEM COME BLOOD,0.4748
1029038,0.2964,0.0052,0.6692,0.228,DEADTIME STORIES,0.8246
1029235,-1.0,-1.0,-1.0,-1.0,,0.0
1029281,0.0962,0.8444,0.8066,0.0936,STRANGE DARLING,0.3738
1029322,0.0415,0.8138,0.916,0.1138,GANYMEDE,0.5511
1029324,0.0653,0.7234,0.9144,0.2027,DEADLY VINES,1.0474
1029352,-1.0,-1.0,-1.0,-1.0,,0.0
1029539,0.0207,0.7713,0.9325,0.2153,"THECASTRATION MIX TAPE ""..."" BESTKILLS LIVE SHOW""",0.9533
1029663,0.0,0.0119,1.0,0.1074,26 DIRECTORS | 26 WAYS TO DIE THE ABCS OF DEATH,0.1947
1029683,-1.0,-1.0,-1.0,-1.0,,0.0
1029686,-1.0,-1.0,-1.0,-1.0,,0.0
1029728,0.2503,0.4447,0.6069,0.1084,SPECIMENS,0.0924
1029773,0.0521,0.2341,0.8919,0.1472,THE FINAL ROSE,0.4025
1029813,0.0962,0.8961,0.8118,0.079,"INDIE SPUNK PRESENTS, SEAFOAM. PRODUCED BY CHARLES VELASQUEZ-WITOSKY MORIAH HALL",0.2656
1029955,0.0864,0.821,0.8242,0.0578,KINDS OF KINDNESS,0.1867
1030089,0.0,0.0482,1.0,0.1297,INTO THE DARKNESS A FILM BY LELYN MAC,0.739
1030149,0.1301,0.6258,0.7886,0.1739,HOLY SHIT... S,0.3771
1030247,0.0801,0.6779,0.853,0.2871,If you're a movie fan you'll certainly know his music: Simon Boswell is one of t,1.0478
1030250,0.0667,0.4159,0.7642,0.3272,FREETS,0.3062
1030253,0.1109,0.799,0.7773,0.201,JESUS WEPT THE THIRD ORIGINAL FILM BY THE SOSKA SISTERS ON THE EDGE A CATHASAIGH,0.8984
1030460,0.0337,0.2588,0.9238,0.2111,EVERYWHERE ROAD PRESENTS SENIE PRITI LESTER ELLIS JR. YOUR LOVE IS MINE WRITTEN ,0.6311
1030721,0.0,0.6152,1.0,0.2501,TM THE PRISON FILES II You'll think twice before breaking the law!! UNCENSORED!,1.2832
1030789,0.0562,0.6893,0.8867,0.2883,DOCTOR DEATHFACE TERROR VISION RECORDS AND VIDEO PRESENTS P PRODUCTION FROM YOUR,1.4795
1030983,0.072,0.311,0.8132,0.3238,SPIN THE,0.4918
1031114,-1.0,-1.0,-1.0,-1.0,,0.0
1031133,0.3227,0.0384,0.5515,0.2509,EVER,0.723
1031134,0.2349,0.3095,0.5283,0.2635,HUNGRY HICKORY,0.2619
1031139,0.1333,0.0892,0.7295,0.1337,HOW TO TIE A NOOSE,0.5319
1031144,0.1997,0.3186,0.6113,0.1854,THE ROOMMATE,0.2065
1031146,0.2564,0.4662,0.498,0.1021,HANDS,0.0801
1031206,0.0882,0.3226,0.7686,0.2137,CURSED FRIENDS,0.3075
1031283,0.0347,0.0212,0.9248,0.2805,JOHN MICHAEL HALEIGH CAYLIN SCOTT JOHNSON HIGHTOWER JR. OAKLEY SAMS SADISTIC EXO,1.5243
1031306,0.1301,0.0601,0.7142,0.2468,APOCALYPSE WN,0.9718
1031359,0.2829,0.3351,0.6641,0.2138,chimers MICHAEL CHARNY GIBBS & UN FILM DE DAYAN D. QUALIO YOM,0.193
1031416,0.0396,0.0179,0.917,0.1826,TAPEHEAD THE RETURN OF JACOB COBB,0.9656
1031488,0.0452,0.0,0.8705,0.313,DON'T TPICK-OR-THEAT,1.0775
1031540,0.0269,0.0179,0.9345,0.2277,THE HAMPTON FAMILY MASSACRE A FILM BY BEN SCHWARTZ,1.2263
1031702,0.141,0.0,0.7102,0.0458,GET READY FOR A KILLER WEEKEND,0.0595
1031745,0.0581,0.7887,0.8789,0.1412,"SPIDER ROCK PICTURES PRESENTS A FILM BY STEVEN WILLIAM COLLINS ""ALL BOYS CRY WOL",0.6261
1031876,0.4888,0.7684,0.4609,0.1912,MINACIOUS A film by RICHARD ANTHONY DUNFORD,0.4923
1031929,0.0903,0.7443,0.8623,0.1398,"a film by ALLISYN SNYDER HOWDY, NEIGHBOR!",0.6658
1032061,0.0,0.0482,0.9746,0.3382,ODD NOGGINS,2.0665
1032115,0.104,0.6696,0.8086,0.0689,SEABORNE,0.1308
1032121,0.0386,0.1807,0.9248,0.0735,BAD CONNECTION,0.3078
1032152,-1.0,-1.0,-1.0,-1.0,,0.0
1032305,0.0299,0.3893,0.9543,0.1716,COOKIES,0.2832
1032372,-1.0,-1.0,-1.0,-1.0,,0.0
1032419,0.0781,0.7483,0.7359,0.1907,3 wis hes,0.6432
1032439,0.0,0.7253,0.9263,0.2706,"WEFORGOT ABOUT THE ZOMBIES GARTH MANOR CINEMA PRESENTS A CHRIS MCINROY FILM ""WE ",1.357
1032448,0.0874,0.4566,0.8271,0.2244,JURASSIC TRIANGLE,0.3439
1032506,0.0933,0.6933,0.8412,0.2729,PARTY A DIE FOR TO,1.3278
1032612,0.0,0.1251,0.9841,0.1034,MIRROR MOVES,0.5275
1032664,0.0,0.0207,1.0,0.221,WINTER THE WITCH,1.1357
1032666,0.2162,0.7487,0.6009,0.1576,BUNKER,0.5203
1032744,0.0904,0.3487,0.8037,0.1861,WHEN THE EARTH GIVES up THE,0.2531
1032780,0.0005,0.2089,0.9985,0.2145,DARK REUNION Slaughter of the Children,0.6995
1032823,0.106,0.2965,0.79,0.2017,TRAP,0.4996
1032876,0.2158,0.4098,0.6394,0.1937,Cryptid noun cryp.tid | krip-ted an animal rumored to exist but never proven,0.2209
1032910,0.1096,0.0408,0.8169,0.11,ITS FUNNY,0.4625
1032948,0.2036,0.8444,0.5927,0.1014,V/H/S/85,0.2993
1032988,0.062,0.0,0.8791,0.0485,Funky Carrot Productions presents,0.0489
1033052,0.0,0.6224,0.9784,0.3546,MEAN THE ONE,1.6558
1033113,0.0425,0.6358,0.9062,0.2095,THE GHOSTS OF EDEN HALL directed by,1.0343
1033153,0.0474,0.0289,0.9004,0.2594,MALLORY EVERTON N - DAVID CRESPIN - ARABELLA RAIN BOLES WHO GOES,1.3248
1033244,0.0318,0.1117,0.9384,0.1106,DEAD KIDS 2,0.5468
1033320,0.0741,0.0049,0.8343,0.1861,"BLOOD, AND 7 GUTS SUNSHINE THE HISTORY OF HORROR MADE IN FLORIDA",0.8486
1033413,0.0084,0.238,0.9916,0.3219,UNFINISHED AN ARIK COHEN FILM THE,1.0489
1033424,0.0,0.7377,0.5788,0.2623,NVIN,0.3953
1033431,-1.0,-1.0,-1.0,-1.0,,0.0
1033467,0.0121,0.6934,0.9475,0.3052,"SHADOWBAN FOE PRESENTS ""SHADOWBAN"" A SHANE W. BRENNAN FILM STARRING FIONA BERGIN",1.7531
1033494,0.1333,0.7442,0.7182,0.1864,CREEK,0.7004
1033566,0.0111,0.5783,0.9858,0.1612,THE PHANTOM OF THE CINEMATHEQUE,0.419
1033636,0.0132,0.6914,0.9707,0.2692,WJHC-AM keeping good folks joyful until the End of Days. Luke Walker Truey Yaste,1.515
1033801,0.0279,0.6416,0.9423,0.2099,THE CURSE OF ROBERT THE DOLL,1.1806
1033805,0.2684,0.0391,0.5141,0.2427,NOCTURNAL BUTCHER,0.7158
1033807,0.0904,0.0349,0.8213,0.205,PREMONITIONS FOLLOWING AN EVIL DEED,0.9945
1033808,-1.0,-1.0,-1.0,-1.0,,0.0
1033883,0.1135,0.0,0.7693,0.3248,لا SATAN LIVES THE RISE OF THE ILLUMINATI HOTTIES,1.4816
1033909,0.0384,0.7987,0.9369,0.148,A MARK MACNICOL FILM DREADED LIGHT,0.7803
